State,Year,Quarter,Product Name,Units Reimbursed,percent
SC,1996,1,PREDNISONE,0.0,0.0
RI,1996,4,PREDNISONE,1767.0,0.0
HI,1996,2,PREDNISONE,0.0,0.0
AK,1996,3,PREDNISONE,0.0,0.0
GA,1996,1,PREDNISONE,0.0,0.0
WA,1996,4,PREDNISONE,9332.0,0.0
KY,1996,1,PREDNISONE,6895.0,0.0
NJ,1996,4,PREDNISONE,0.0,0.0
NY,1996,2,PREDNISONE,16555.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
NY,1996,1,PREDNISONE,1635.0,0.0
OR,1996,2,PREDNISONE,1806.0,0.0
KY,1996,2,PREDNISONE,0.0,0.0
MS,1996,3,PREDNISONE,0.0,0.0
NV,1996,3,PREDNISONE,0.0,0.0
PA,1996,1,PREDNISONE,0.0,0.0
NV,1996,2,PREDNISONE,0.0,0.0
WI,1996,1,PREDNISONE,2472.0,0.0
CA,1996,3,PREDNISONE,9723.0,0.0
IN,1996,2,PREDNISONE,5272.0,0.0
CA,1996,3,PREDNISONE,0.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,6007.0,0.0
MT,1996,3,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,17634.0,0.0
CA,1996,4,PREDNISONE,6842.0,0.0
DE,1996,4,PREDNISONE,1854.0,0.0
LA,1996,1,PREDNISONE,4450.0,0.0
MS,1996,2,PREDNISONE,5163.0,0.0
AL,1996,3,PREDNISONE,0.0,0.0
MN,1996,1,PREDNISONE,0.0,0.0
MN,1996,3,PREDNISONE,0.0,0.0
ID,1996,4,PREDNISONE,1148.0,0.0
PA,1996,3,PREDNISONE,1608.0,0.0
OH,1996,1,PREDNISONE,134195.0,0.0
FL,1996,3,PREDNISONE,2126.0,0.0
NY,1996,1,PREDNISONE,0.0,0.0
AK,1996,4,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,0.0,0.0
GA,1996,2,PREDNISONE,1842.0,0.0
CT,1996,3,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,3409.0,0.0
FL,1996,2,PREDNISONE,4944.0,0.0
WV,1996,1,PREDNISONE,1632.0,0.0
MN,1996,4,PREDNISONE,244.0,0.0
WV,1996,4,PREDNISONE,0.0,0.0
CT,1996,2,PREDNISONE,0.0,0.0
WA,1996,1,PREDNISONE,666.0,0.0
NC,1996,3,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,0.0,0.0
NJ,1996,1,PREDNISONE,6036.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
TX,1996,2,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,4109.0,0.0
WA,1996,4,PREDNISONE,24649.0,0.0
LA,1996,4,PREDNISONE,1108.0,0.0
AR,1996,2,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,7736.0,0.0
NJ,1996,2,PREDNISONE,0.0,0.0
PA,1996,4,PREDNISONE,3836.0,0.0
KY,1996,3,PREDNISONE,883.0,0.0
NJ,1996,4,PREDNISONE,5286.0,0.0
CT,1996,1,PREDNISONE,0.0,0.0
DE,1996,4,PREDNISONE,0.0,0.0
NJ,1996,1,PREDNISONE,1460.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
NM,1996,4,PREDNISONE,0.0,0.0
LA,1996,4,PREDNISONE,0.0,0.0
DE,1996,1,PREDNISONE,0.0,0.0
KS,1996,4,PREDNISONE,906.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,17232.0,0.0
HI,1996,4,PREDNISONE,964.0,0.0
IA,1996,4,PREDNISONE,0.0,0.0
AR,1996,2,PREDNISONE,0.0,0.0
NJ,1996,1,PREDNISONE,28141.0,0.0
MS,1996,2,PREDNISONE,4721.0,0.0
VA,1996,2,PREDNISONE,12690.0,0.0
MA,1996,1,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,9413.0,0.0
PA,1996,3,PREDNISONE,5581.0,0.0
DE,1996,3,PREDNISONE,487.0,0.0
NJ,1996,1,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,0.0,0.0
OR,1996,2,PREDNISONE,2492.0,0.0
NV,1996,1,PREDNISONE,0.0,0.0
WY,1996,2,PREDNISONE,0.0,0.0
OK,1996,4,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,2054.0,0.0
MT,1996,2,PREDNISONE,0.0,0.0
SC,1996,4,PREDNISONE,1175.0,0.0
OR,1996,3,PREDNISONE,0.0,0.0
MA,1996,1,PREDNISONE,586.0,0.0
NY,1996,3,PREDNISONE,1909.0,0.0
ID,1996,1,PREDNISONE,895.0,0.0
ME,1996,3,PREDNISONE,42236.0,0.0
MO,1996,3,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,15056.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
ND,1996,2,PREDNISONE,0.0,0.0
MT,1996,1,PREDNISONE,0.0,0.0
DE,1996,2,PREDNISONE,1808.0,0.0
CO,1996,2,PREDNISONE,0.0,0.0
PA,1996,1,PREDNISONE,2704.0,0.0
WY,1996,3,PREDNISONE,0.0,0.0
DE,1996,1,PREDNISONE,0.0,0.0
MA,1996,4,PREDNISONE,4287.0,0.0
OH,1996,4,PREDNISONE,0.0,0.0
OK,1996,4,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,3927.0,0.0
OH,1996,4,PREDNISONE,0.0,0.0
NE,1996,1,PREDNISONE,820.0,0.0
NE,1996,3,PREDNISONE,1372.0,0.0
NY,1996,4,PREDNISONE,3474.0,0.0
AL,1996,4,PREDNISONE,0.0,0.0
MN,1996,3,PREDNISONE,790.0,0.0
NJ,1996,1,PREDNISONE,4369.0,0.0
MO,1996,3,PREDNISONE,25463.0,0.0
VA,1996,2,PREDNISONE,0.0,0.0
IL,1996,4,PREDNISONE,1815.0,0.0
WY,1996,3,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,10541.0,0.0
MN,1996,2,PREDNISONE,355.0,0.0
WA,1996,3,PREDNISONE,18356.0,0.0
LA,1996,4,PREDNISONE,1426.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,10687.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
GA,1996,2,PREDNISONE,2406.0,0.0
CO,1996,1,PREDNISONE,0.0,0.0
NE,1996,1,PREDNISONE,0.0,0.0
MA,1996,4,PREDNISONE,55743.0,0.0
OR,1996,1,PREDNISONE,4890.0,0.0
NM,1996,3,PREDNISONE,836.0,0.0
VT,1996,1,PREDNISONE,2180.0,0.0
NE,1996,3,CHLORHEXID,217862.0,0.0
VA,1996,1,PREDNISONE,12584.0,0.0
OR,1996,2,PREDNISONE,2510.0,0.0
RI,1996,4,PREDNISONE,1181.0,0.0
CA,1996,3,PREDNISONE,34775.0,0.0
CT,1996,2,PREDNISONE,4021.0,0.0
NM,1996,2,PREDNISONE,1859.0,0.0
OK,1996,1,PREDNISONE,878.0,0.0
WA,1996,1,PREDNISONE,4009.0,0.0
NY,1996,3,CHLORHEXID,3317685.0,0.0
TX,1996,4,PREDNISONE,477.0,0.0
MN,1996,1,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,10802.0,0.0
ID,1996,1,PREDNISONE,631.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
NC,1996,3,PREDNISONE,3848.0,0.0
MI,1996,3,PREDNISONE,1399.0,0.0
PA,1996,4,PREDNISONE,7881.0,0.0
NJ,1996,1,PREDNISONE,0.0,0.0
WA,1996,1,PREDNISONE,0.0,0.0
DC,1996,4,PREDNISONE,763.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
FL,1996,2,PREDNISONE,984.0,0.0
MA,1996,1,PREDNISONE,26779.0,0.0
PA,1996,3,PREDNISONE,0.0,0.0
VA,1996,2,PREDNISONE,6997.0,0.0
OR,1996,2,PREDNISONE,0.0,0.0
FL,1996,3,PREDNISONE,14309.0,0.0
NJ,1996,2,PREDNISONE,8448.0,0.0
MO,1996,2,PREDNISONE,0.0,0.0
NH,1996,1,PREDNISONE,1272.0,0.0
IL,1996,2,PREDNISONE,0.0,0.0
VA,1996,2,PREDNISONE,4303.0,0.0
DC,1996,3,PREDNISONE,0.0,0.0
OK,1996,2,PREDNISONE,0.0,0.0
MO,1996,3,PREDNISONE,23987.0,0.0
SD,1996,4,PREDNISONE,0.0,0.0
OH,1996,1,PREDNISONE,1405.0,0.0
IA,1996,3,PREDNISONE,0.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
NJ,1996,2,PREDNISONE,0.0,0.0
MO,1996,2,PREDNISONE,24098.0,0.0
SC,1996,1,PREDNISONE,0.0,0.0
TX,1996,3,PREDNISONE,11879.0,0.0
NY,1996,1,PREDNISONE,657.0,0.0
RI,1996,3,PREDNISONE,404.0,0.0
ID,1996,3,PREDNISONE,0.0,0.0
ND,1996,2,PREDNISONE,245.0,0.0
KY,1996,2,PREDNISONE,2271.0,0.0
IA,1996,2,PREDNISONE,1429.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
GA,1996,2,PREDNISONE,637.0,0.0
TX,1996,3,PREDNISONE,16900.0,0.0
IA,1996,3,CHLORHEXID,10560.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
MO,1996,3,PREDNISONE,0.0,0.0
PA,1996,1,PREDNISONE,6594.0,0.0
CA,1996,2,PREDNISONE,2680.0,0.0
MD,1996,4,PREDNISONE,7305.0,0.0
NC,1996,2,PREDNISONE,693.0,0.0
NY,1996,4,PREDNISONE,24944.0,0.0
IL,1996,3,PREDNISONE,557.0,0.0
CA,1996,1,PREDNISONE,62839.0,0.0
MS,1996,2,PREDNISONE,3341.0,0.0
IL,1996,2,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,1189.0,0.0
CT,1996,2,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,6806.0,0.0
MI,1996,4,PREDNISONE,28277.0,0.0
MN,1996,4,PREDNISONE,21243.0,0.0
NJ,1996,2,PREDNISONE,4735.0,0.0
MO,1996,3,PREDNISONE,0.0,0.0
HI,1996,4,PREDNISONE,0.0,0.0
FL,1996,2,PREDNISONE,7033.0,0.0
MT,1996,2,PREDNISONE,506.0,0.0
OH,1996,1,PREDNISONE,8033.0,0.0
PA,1996,3,PREDNISONE,6751.0,0.0
OR,1996,4,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,23223.0,0.0
MA,1996,3,PREDNISONE,2965.0,0.0
SC,1996,3,PREDNISONE,1089.0,0.0
KS,1996,3,PREDNISONE,0.0,0.0
MN,1996,1,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,8005.0,0.0
DE,1996,4,PREDNISONE,2003.0,0.0
PA,1996,4,PREDNISONE,6120.0,0.0
FL,1996,3,PREDNISONE,0.0,0.0
NM,1996,3,PREDNISONE,0.0,0.0
VA,1996,4,PREDNISONE,1365.0,0.0
VA,1996,2,PREDNISONE,1750.0,0.0
LA,1996,3,PREDNISONE,7757.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
MA,1996,4,PREDNISONE,8147.0,0.0
DC,1996,2,PREDNISONE,0.0,0.0
MS,1996,3,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,0.0,0.0
ME,1996,2,PREDNISONE,5317.0,0.0
MN,1996,4,PREDNISONE,7753.0,0.0
KY,1996,4,PREDNISONE,1209.0,0.0
WI,1996,4,PREDNISONE,3523.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
MI,1996,4,PREDNISONE,0.0,0.0
MT,1996,3,PREDNISONE,1620.0,0.0
NV,1996,1,PREDNISONE,720.0,0.0
NJ,1996,1,PREDNISONE,9330.0,0.0
MN,1996,2,PREDNISONE,1117.0,0.0
WY,1996,1,PREDNISONE,0.0,0.0
UT,1996,4,PREDNISONE,805.0,0.0
TX,1996,3,PREDNISONE,1485.0,0.0
WA,1996,1,PREDNISONE,9839.0,0.0
CA,1996,3,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,0.0,0.0
MD,1996,2,PREDNISONE,2645.0,0.0
MO,1996,4,PREDNISONE,399.0,0.0
MS,1996,1,PREDNISONE,3864.0,0.0
OH,1996,1,PREDNISONE,0.0,0.0
NV,1996,3,PREDNISONE,475.0,0.0
TX,1996,2,PREDNISONE,13453.03,0.0
RI,1996,4,PREDNISONE,0.0,0.0
NY,1996,1,PREDNISONE,2965.0,0.0
ME,1996,1,PREDNISONE,0.0,0.0
NM,1996,2,PREDNISONE,1724.0,0.0
MN,1996,3,PREDNISONE,791.0,0.0
NY,1996,3,PREDNISONE,1438.0,0.0
NJ,1996,2,PREDNISONE,0.0,0.0
MI,1996,3,PREDNISONE,1183.0,0.0
MI,1996,2,PREDNISONE,4653.0,0.0
WV,1996,2,PREDNISONE,0.0,0.0
VT,1996,4,PREDNISONE,751.0,0.0
IL,1996,3,PREDNISONE,0.0,0.0
TX,1996,2,PREDNISONE,16944.5,0.0
NY,1996,1,PREDNISONE,1001.0,0.0
DE,1996,4,PREDNISONE,0.0,0.0
WV,1996,2,PREDNISONE,0.0,0.0
VA,1996,3,PREDNISONE,1138.0,0.0
CO,1996,2,PREDNISONE,0.0,0.0
SD,1996,4,PREDNISONE,2732.0,0.0
MD,1996,4,PREDNISONE,3907.0,0.0
KS,1996,3,PREDNISONE,0.0,0.0
PA,1996,4,PREDNISONE,5357.0,0.0
MO,1996,2,PREDNISONE,37780.0,0.0
MI,1996,1,PREDNISONE,9803.0,0.0
WI,1996,2,PREDNISONE,580.0,0.0
GA,1996,2,CHLORHEXID,101886.0,0.0
MO,1996,2,PREDNISONE,30283.0,0.0
KY,1996,3,CHLORHEXID,218679.0,0.0
ND,1996,1,PREDNISONE,2055.0,0.0
ID,1996,1,PREDNISONE,1503.0,0.0
KY,1996,2,PREDNISONE,7004.0,0.0
GA,1996,1,PREDNISONE,920.0,0.0
SC,1996,4,PREDNISONE,0.0,0.0
SC,1996,3,PREDNISONE,1072.0,0.0
AR,1996,2,PREDNISONE,0.0,0.0
TX,1996,3,PREDNISONE,2726.0,0.0
CA,1996,4,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,0.0,0.0
GA,1996,2,CHLORHEXID,0.0,0.0
IN,1996,2,PREDNISONE,1730.0,0.0
OK,1996,1,PREDNISONE,0.0,0.0
AR,1996,4,PREDNISONE,0.0,0.0
NJ,1996,3,PREDNISONE,8252.0,0.0
MS,1996,4,PREDNISONE,13049.0,0.0
FL,1996,2,PREDNISONE,17347.0,0.0
UT,1996,1,PREDNISONE,1124.0,0.0
MI,1996,1,PREDNISONE,710.0,0.0
NJ,1996,4,PREDNISONE,9180.0,0.0
MN,1996,2,PREDNISONE,664.0,0.0
NM,1996,1,PREDNISONE,0.0,0.0
MT,1996,3,PREDNISONE,0.0,0.0
ME,1996,3,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,8700.0,0.0
MT,1996,2,PREDNISONE,1425.0,0.0
NY,1996,2,PREDNISONE,0.0,0.0
RI,1996,4,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,4027.0,0.0
KY,1996,2,PREDNISONE,0.0,0.0
RI,1996,2,PREDNISONE,5436.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
CT,1996,3,PREDNISONE,0.0,0.0
VT,1996,1,PREDNISONE,2549.0,0.0
SD,1996,4,PREDNISONE,0.0,0.0
ND,1996,2,PREDNISONE,711.0,0.0
FL,1996,2,PREDNISONE,615.0,0.0
PA,1996,4,PREDNISONE,403.0,0.0
MS,1996,4,PREDNISONE,375.0,0.0
MD,1996,2,PREDNISONE,4824.0,0.0
PA,1996,4,PREDNISONE,7055.0,0.0
VA,1996,1,PREDNISONE,5509.0,0.0
CA,1996,4,PREDNISONE,37600.0,0.0
WV,1996,4,PREDNISONE,800.0,0.0
NM,1996,1,PREDNISONE,0.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
WV,1996,3,PREDNISONE,0.0,0.0
FL,1996,1,PREDNISONE,11208.0,0.0
CA,1996,3,PREDNISONE,13562.0,0.0
LA,1996,4,PREDNISONE,0.0,0.0
MD,1996,3,PREDNISONE,0.0,0.0
MN,1996,2,PREDNISONE,4767.0,0.0
ID,1996,4,PREDNISONE,374.0,0.0
OH,1996,3,PREDNISONE,14234.0,0.0
FL,1996,3,PREDNISONE,13097.0,0.0
CA,1996,2,PREDNISONE,23742.0,0.0
PA,1996,1,PREDNISONE,6577.0,0.0
LA,1996,1,PREDNISONE,0.0,0.0
TX,1996,2,PREDNISONE,5272.0,0.0
MD,1996,1,PREDNISONE,0.0,0.0
GA,1996,1,PREDNISONE,516.0,0.0
CA,1996,3,PREDNISONE,123088.0,0.0
AL,1996,4,PREDNISONE,0.0,0.0
NV,1996,3,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,0.0,0.0
CA,1996,4,PREDNISONE,0.0,0.0
ME,1996,3,PREDNISONE,1132.0,0.0
WA,1996,1,PREDNISONE,6282.0,0.0
FL,1996,3,PREDNISONE,467.0,0.0
NH,1996,1,PREDNISONE,2403.0,0.0
WV,1996,2,PREDNISONE,563.0,0.0
VA,1996,3,PREDNISONE,10284.0,0.0
TX,1996,4,PREDNISONE,61213.06,0.0
WA,1996,2,PREDNISONE,0.0,0.0
NY,1996,2,PREDNISONE,1299.0,0.0
MT,1996,3,PREDNISONE,4375.0,0.0
OK,1996,4,CHLORHEXID,76236.0,0.0
ND,1996,4,PREDNISONE,0.0,0.0
MI,1996,4,PREDNISONE,3488.0,0.0
FL,1996,2,PREDNISONE,0.0,0.0
PA,1996,1,PREDNISONE,22920.0,0.0
CO,1996,1,PREDNISONE,0.0,0.0
SC,1996,1,PREDNISONE,778.0,0.0
TX,1996,3,PREDNISONE,671.0,0.0
MT,1996,2,PREDNISONE,0.0,0.0
NC,1996,1,PREDNISONE,327.0,0.0
MS,1996,4,PREDNISONE,0.0,0.0
TX,1996,1,PREDNISONE,3981.0,0.0
MI,1996,1,PREDNISONE,2934.0,0.0
MO,1996,2,PREDNISONE,4596.0,0.0
MN,1996,1,PREDNISONE,2753.0,0.0
OK,1996,4,PREDNISONE,0.0,0.0
MA,1996,3,PREDNISONE,22311.0,0.0
OK,1996,1,PREDNISONE,1711.0,0.0
CT,1996,3,PREDNISONE,3.591,0.0
SC,1996,4,PREDNISONE,5454.0,0.0
TX,1996,4,PREDNISONE,848.0,0.0
WY,1996,1,PREDNISONE,816.0,0.0
WA,1996,4,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,2110.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
KY,1996,4,PREDNISONE,4697.0,0.0
CA,1996,1,PREDNISONE,0.0,0.0
IN,1996,2,PREDNISONE,214.0,0.0
IA,1996,4,PREDNISONE,1102.0,0.0
IL,1996,1,PREDNISONE,16192.0,0.0
MA,1996,1,PREDNISONE,0.0,0.0
CO,1996,2,PREDNISONE,0.0,0.0
KY,1996,2,PREDNISONE,2433.0,0.0
SD,1996,2,PREDNISONE,0.0,0.0
OR,1996,4,PREDNISONE,0.0,0.0
IA,1996,2,PREDNISONE,8026.0,0.0
NJ,1996,2,CHLORHEXID,636851.0,0.0
OH,1996,3,PREDNISONE,460.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
MS,1996,1,PREDNISONE,0.0,0.0
TX,1996,3,PREDNISONE,9618.0,0.0
KS,1996,4,PREDNISONE,206.0,0.0
OH,1996,3,PREDNISONE,1274.0,0.0
NY,1996,4,PREDNISONE,156588.0,0.0
NC,1996,2,PREDNISONE,4459.0,0.0
NE,1996,3,PREDNISONE,0.0,0.0
VA,1996,1,PREDNISONE,0.0,0.0
KY,1996,2,PREDNISONE,609.0,0.0
MT,1996,4,PREDNISONE,0.0,0.0
NJ,1996,4,PREDNISONE,5564.0,0.0
TX,1996,3,PREDNISONE,4763.0,0.0
MI,1996,1,PREDNISONE,23092.0,0.0
MI,1996,4,PREDNISONE,0.0,0.0
NJ,1996,4,PREDNISONE,2900.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
TX,1996,4,PREDNISONE,1350.0,0.0
SD,1996,1,PREDNISONE,0.0,0.0
ND,1996,4,PREDNISONE,0.0,0.0
WY,1996,2,PREDNISONE,0.0,0.0
ID,1996,3,PREDNISONE,2675.0,0.0
CT,1996,4,PREDNISONE,0.0,0.0
NV,1996,1,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,2929.0,0.0
ID,1996,1,PREDNISONE,0.0,0.0
IA,1996,2,PREDNISONE,327.0,0.0
VT,1996,1,PREDNISONE,1740.0,0.0
MN,1996,4,PREDNISONE,757.0,0.0
NJ,1996,3,PREDNISONE,1161.0,0.0
GA,1996,4,PREDNISONE,2071.0,0.0
MS,1996,3,PREDNISONE,604.0,0.0
MN,1996,3,PREDNISONE,2498.5,0.0
FL,1996,1,PREDNISONE,0.0,0.0
SD,1996,2,PREDNISONE,0.0,0.0
AR,1996,2,PREDNISONE,0.0,0.0
WV,1996,3,PREDNISONE,431.0,0.0
MI,1996,1,PREDNISONE,4465.0,0.0
MA,1996,2,PREDNISONE,883.0,0.0
NY,1996,1,PREDNISONE,15286.0,0.0
HI,1996,3,PREDNISONE,0.0,0.0
AL,1996,4,PREDNISONE,0.0,0.0
WI,1996,2,PREDNISONE,0.0,0.0
WY,1996,2,PREDNISONE,1447.0,0.0
LA,1996,3,PREDNISONE,1636.0,0.0
MS,1996,2,PREDNISONE,16405.0,0.0
VA,1996,4,PREDNISONE,627.0,0.0
MS,1996,1,PREDNISONE,1144.0,0.0
NJ,1996,4,PREDNISONE,0.0,0.0
OK,1996,3,PREDNISONE,3438.0,0.0
NJ,1996,1,PREDNISONE,465.0,0.0
OK,1996,3,PREDNISONE,0.0,0.0
LA,1996,2,PREDNISONE,0.0,0.0
CT,1996,4,PREDNISONE,3210.0,0.0
OH,1996,3,PREDNISONE,1756.0,0.0
WY,1996,4,PREDNISONE,0.0,0.0
MT,1996,3,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
WA,1996,2,PREDNISONE,0.0,0.0
HI,1996,4,PREDNISONE,0.0,0.0
WI,1996,3,PREDNISONE,9338.0,0.0
GA,1996,3,PREDNISONE,0.0,0.0
IL,1996,1,PREDNISONE,0.0,0.0
SC,1996,4,PREDNISONE,1026.0,0.0
SC,1996,3,PREDNISONE,858.0,0.0
NJ,1996,3,PREDNISONE,0.0,0.0
DC,1996,4,PREDNISONE,0.0,0.0
NC,1996,2,PREDNISONE,0.0,0.0
OR,1996,2,PREDNISONE,0.0,0.0
MT,1996,1,PREDNISONE,1391.0,0.0
ME,1996,3,PREDNISONE,0.0,0.0
SC,1996,4,PREDNISONE,1833.0,0.0
MD,1996,2,PREDNISONE,5704.0,0.0
NJ,1996,4,PREDNISONE,1564.0,0.0
PA,1996,4,PREDNISONE,1967.0,0.0
WI,1996,2,PREDNISONE,5064.0,0.0
MS,1996,2,PREDNISONE,4831.0,0.0
KY,1996,3,PREDNISONE,3067.0,0.0
FL,1996,3,PREDNISONE,13299.0,0.0
LA,1996,3,PREDNISONE,5592.0,0.0
PA,1996,4,PREDNISONE,8138.0,0.0
DE,1996,4,PREDNISONE,1101.0,0.0
WA,1996,2,PREDNISONE,6260.0,0.0
CA,1996,1,PREDNISONE,960.0,0.0
WA,1996,1,PREDNISONE,15834.0,0.0
NC,1996,2,PREDNISONE,810.0,0.0
NM,1996,1,PREDNISONE,3274.0,0.0
NJ,1996,4,PREDNISONE,1073.0,0.0
MN,1996,4,PREDNISONE,0.0,0.0
WI,1996,4,PREDNISONE,12683.92,0.0
IL,1996,2,PREDNISONE,3617.0,0.0
AR,1996,1,PREDNISONE,0.0,0.0
SC,1996,4,PREDNISONE,103.0,0.0
RI,1996,2,PREDNISONE,0.0,0.0
UT,1996,2,PREDNISONE,0.0,0.0
IA,1996,3,CHLORHEXID,374765.0,0.0
OH,1996,3,PREDNISONE,1130.0,0.0
KY,1996,1,PREDNISONE,4645.0,0.0
DC,1996,3,PREDNISONE,0.0,0.0
ID,1996,3,PREDNISONE,0.0,0.0
TX,1996,3,PREDNISONE,3047.0,0.0
WI,1996,4,CHLORHEXID,0.0,0.0
MS,1996,2,PREDNISONE,0.0,0.0
CA,1996,2,PREDNISONE,0.0,0.0
CA,1996,3,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,12740.0,0.0
MN,1996,3,PREDNISONE,1685.0,0.0
FL,1996,4,PREDNISONE,4948.0,0.0
VT,1996,1,PREDNISONE,999.0,0.0
OK,1996,4,PREDNISONE,979.0,0.0
NY,1996,4,PREDNISONE,950.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
FL,1996,4,PREDNISONE,0.0,0.0
ME,1996,3,PREDNISONE,828.0,0.0
NM,1996,3,PREDNISONE,0.0,0.0
MS,1996,4,PREDNISONE,10193.0,0.0
ID,1996,4,PREDNISONE,0.0,0.0
OK,1996,1,PREDNISONE,1742.0,0.0
NJ,1996,3,PREDNISONE,970.0,0.0
MN,1996,4,PREDNISONE,13672.0,0.0
MN,1996,1,PREDNISONE,1571.0,0.0
MD,1996,4,PREDNISONE,0.0,0.0
MN,1996,3,PREDNISONE,0.0,0.0
PA,1996,3,PREDNISONE,26852.0,0.0
PA,1996,3,PREDNISONE,670.0,0.0
FL,1996,3,PREDNISONE,0.0,0.0
MA,1996,2,PREDNISONE,442.0,0.0
NC,1996,1,PREDNISONE,5361.0,0.0
RI,1996,2,PREDNISONE,0.0,0.0
GA,1996,3,PREDNISONE,2004.0,0.0
UT,1996,2,PREDNISONE,1768.0,0.0
MN,1996,3,PREDNISONE,3039.0,0.0
WA,1996,2,PREDNISONE,0.0,0.0
OH,1996,3,PREDNISONE,92146.0,0.0
IA,1996,4,PREDNISONE,191.0,0.0
MA,1996,4,PREDNISONE,0.0,0.0
OR,1996,3,PREDNISONE,0.0,0.0
WV,1996,1,PREDNISONE,0.0,0.0
WV,1996,2,PREDNISONE,0.0,0.0
OK,1996,2,PREDNISONE,238.0,0.0
MS,1996,4,PREDNISONE,0.0,0.0
IL,1996,3,PREDNISONE,25771.0,0.0
LA,1996,2,PREDNISONE,965.0,0.0
NY,1996,4,PREDNISONE,0.0,0.0
MN,1996,4,PREDNISONE,804.0,0.0
WA,1996,2,PREDNISONE,16588.0,0.0
AK,1996,3,PREDNISONE,0.0,0.0
OH,1996,4,PREDNISONE,1084.0,0.0
CA,1996,3,PREDNISONE,37897.0,0.0
OK,1996,2,PREDNISONE,2125.0,0.0
UT,1996,3,PREDNISONE,0.0,0.0
KY,1996,3,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,0.0,0.0
MD,1996,2,PREDNISONE,1500.0,0.0
IA,1996,2,PREDNISONE,0.0,0.0
NJ,1996,2,PREDNISONE,620.0,0.0
MN,1996,2,PREDNISONE,1287.0,0.0
KY,1996,3,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,3029.0,0.0
WY,1996,1,PREDNISONE,0.0,0.0
KY,1996,1,PREDNISONE,633.0,0.0
WV,1996,2,PREDNISONE,267.0,0.0
IA,1996,3,PREDNISONE,0.0,0.0
DE,1996,1,PREDNISONE,718.0,0.0
ME,1996,3,PREDNISONE,0.0,0.0
NY,1996,3,PREDNISONE,7251.0,0.0
IL,1996,3,PREDNISONE,398.0,0.0
CT,1996,3,PREDNISONE,4.93,0.0
IA,1996,1,PREDNISONE,0.0,0.0
PA,1996,2,PREDNISONE,710.0,0.0
MS,1996,2,PREDNISONE,3509.0,0.0
ID,1996,2,PREDNISONE,0.0,0.0
